category,sub_category,job_title,province,job_company,job_industry,job_finance,job_scale,job_welfare,job_experience,job_education,job_skills,salary_lower,salary_high,city,district,street
数据,数据架构师,大数据架构师,北京,九栖科技,大数据,A轮,20-99人,"法定节假日三薪,年终奖,节假日加班费,餐补,保底工资,团建聚餐,带薪年假,意外险,补充医疗保险,股票期权,节日福利,生日福利,五险一金,定期体检,零食下午茶,绩效奖金",4,本科,"Spark,Hadoop,HIVE,Hbase,Flink",30,60,北京,海淀区,上地
数据,数据架构师,数据架构师（南京）,江苏,数兑科技,计算机软件,天使轮,100-499人,"五险一金,带薪年假,通讯补贴,节日福利,餐补,团建聚餐,股票期权,交通补助,定期体检,补充医疗保险,年终奖",3,本科,"大数据,解决方案,数据架构,政务,政务大数据",18,35,南京,鼓楼区,南大
数据,数据架构师,数据架构师,广东,华为技术有限公司,计算机软件,不需要融资,10000人以上,"补充医疗保险,通讯补贴,零食下午茶,离职补偿,交通补助,股票期权,节假日加班费,带薪年假,加班补助,绩效奖金,住房补贴,员工旅游,五险一金,年终奖,节日福利,团建聚餐,全勤奖,保底工资,法定节假日三薪,定期体检",0,本科,"Java,Python,Shell,SQL,HIVE,Spark,Flume,Kafka",15,30,东莞,大朗镇,松山湖
数据,数据架构师,数据架构师（双语）,浙江,奇点云,大数据,C轮,100-499人,"股票期权,年终奖,五险一金,定期体检,带薪年假,零食下午茶,节日福利",3,本科,"SQL,Python,Hive,大数据平台架构经验,数仓建设经验,",30,40,杭州,余杭区,仓前
数据,数据架构师,大数据架构师,广东,华为云计算,计算机服务,不需要融资,10000人以上,"绩效奖金,带薪年假,节假日加班费,保底工资,意外险,团建聚餐,加班补助,免费班车,交通补助,法定节假日三薪,员工旅游,定期体检,节日福利,五险一金,住房补贴,生日福利,年终奖,夜班补助,零食下午茶,补充医疗保险",3,本科,"SQL,计算机相关专业,大数据平台架构经验,大数据处理经验",20,40,深圳,南山区,科技园
数据,数据架构师,AI架构师(J10139),四川,恒湾科技,通信/网络设备,A轮,100-499人,"五险一金,补充医疗保险,团建,节日福利,定期体检,加班补助,年终奖,股票期权,带薪年假,生日福利,零食下午茶",3,硕士,"通信,算法,机器学习",30,60,成都,武侯区,高朋大道
数据,数据架构师,大数据迁云技术专家,北京,阿里云,互联网,不需要融资,10000人以上,"五险一金,年终奖,餐补,定期体检,带薪年假,节日福利,免费班车,绩效奖金",3,本科,"Java,数仓建设经验,Hive,大数据处理经验,,",35,65,北京,朝阳区,太阳宫
数据,数据架构师,数据架构师,浙江,中国电建华东院,电力/热力/燃气/水利,已上市,1000-9999人,"餐补,五险一金,包吃,带薪年假,交通补助",3,本科,"数据治理,DAMA,企业信息化",30,40,杭州,余杭区,五常
数据,数据架构师,软件开发高级工程师,山东,山东再起,通信/网络设备,天使轮,20-99人,"通讯补贴,员工旅游,节日福利,年终奖,股票期权,餐补,五险一金,保底工资,交通补助",2,硕士,"Python,Shell",15,20,青岛,崂山区,大拇指广场
数据,数据架构师,数据架构师,浙江,网易,互联网,已上市,10000人以上,"包吃,五险一金,定期体检,全勤奖,带薪年假,节日福利,免费班车,补充医疗保险,年终奖",4,学历不限,"Java,大数据平台架构经验",45,70,杭州,滨江区,长河
数据,数据架构师,物联网工程师（架构师）,上海,德商环保,环保,未融资,20-99人,"五险一金,定期体检,加班补助,全勤奖,年终奖,股票期权,带薪年假,员工旅游,通讯补贴,节日福利,零食下午茶",2,本科,"智能终端,大数据平台架构经验,大数据处理经验,,,",10,15,上海,普陀区,长风
数据,数据架构师,数字孪生开发负责人,浙江,姜太公股份,互联网,不需要融资,100-499人,"底薪加提成,工龄奖,五险一金,补充医疗保险,定期体检,年终奖,全勤奖,生日福利,股票期权,交通补助,高温补贴,通讯补贴,零食下午茶,节日福利,员工旅游,住房补贴,绩效奖金,餐补,团建聚餐,带薪年假",2,本科,"C++,大数据平台架构经验,大数据处理经验,,,,",10,15,宁波,镇海区,庄市
数据,数据架构师,大数据开发架构师（J10833）,广东,华锐,计算机软件,D轮及以上,500-999人,"定期体检,带薪年假,年终奖,餐补,五险一金,员工旅游,包吃,股票期权,节日福利,健身房",3,本科,"Java,Kafka,Hive,大数据平台架构经验,风控相关经验,,,",20,40,深圳,福田区,梅林
数据,数据架构师,中高级mysql-dba,上海,上海通创,计算机软件,未融资,100-499人,"年终奖,定期体检,股票期权,通讯补贴,节日福利,餐补,五险一金,交通补助,加班补助",2,本科,SQL,10,15,上海,浦东新区,三林
数据,数据架构师,数据架构经理,四川,丰泊国际,互联网金融,A轮,100-499人,"股票期权,五险一金,节日福利,团建聚餐,保底工资,零食下午茶,免费工装,意外险,带薪年假,定期体检,绩效奖金,PTO调休假",3,本科,"其他,其他,要求数据开发/架构经验,金融行业经验,,,,,,,,,,",30,45,成都,武侯区,新会展中心
数据,数据架构师,高级大数据架构师,江西,云旭和,计算机软件,未融资,100-499人,"五险一金,定期体检",3,本科,"SQL,Java,计算机相关专业,大数据平台架构经验,,",12,24,南昌,红谷滩区,红角洲
数据,数据架构师,数据架构师,上海,北京字节跳动,互联网,不需要融资,10000人以上,"节日礼品,零食下午茶,就近租房补贴,年度体检,绩效奖金,定期体检,包吃,意外险,弹性工作制,补充医疗保险,餐补,住房补贴,五险一金,团建聚餐,交通补助,餐饮及下午茶,年终奖,家庭关爱假,带薪年假,节日福利",3,本科,"Java,Python,Hadoop",50,75,上海,闵行区,合川路
数据,数据架构师,数据中台开发工程师,山东,景鸿信息科技有限公司,计算机软件,未融资,20-99人,"节日福利,全勤奖,年终奖,五险一金,员工旅游",3,本科,"Kafka,Hbase,计算机相关专业,大数据平台架构经验",15,20,济南,历下区,齐鲁软件园
数据,数据架构师,大数据架构师,北京,京东集团,电子商务,已上市,10000人以上,"五险一金,股票期权,员工旅游,免费班车,包吃,年终奖,带薪年假,节日福利,零食下午茶,交通补助,餐补,补充医疗保险,定期体检",2,硕士,"数据仓库,分布式技术,Hive,Elasticsearch,架构师,Spark,,",90,120,北京,朝阳区,小营
数据,数据架构师,大数据交付架构师,江苏,华为云计算,互联网,不需要融资,10000人以上,"工龄奖,免费班车,保底工资,零食下午茶,节假日加班费,定期体检,法定节假日三薪,生日福利,加班补助,底薪加提成,五险一金,意外险,员工旅游,企业年金,团建聚餐,补充医疗保险,年终奖",3,本科,"Java,SQL,Spark,计算机相关专业,大数据平台架构经验,,,",15,30,苏州,苏州工业园区,独墅湖
数据,数据架构师,大数据架构师,广东,乐信集团,互联网,已上市,1000-9999人,"节日福利,定期体检,股票期权,员工旅游,年终奖,带薪年假,五险一金,补充医疗保险",4,本科,"要求数据开发/架构经验,要求有数据架构经验,,,,,,,,,",30,50,深圳,南山区,科技园
数据,数据架构师,数据治理专家,北京,科杰科技,企业服务,B轮,100-499人,"加班补助,补充医疗保险,员工旅游,五险一金,带薪年假,定期体检,股票期权,团建聚餐,年终奖,节日福利,绩效奖金,零食下午茶",3,本科,"数据治理,数据治理咨询,普元,亿信华辰,元年,埃森哲",30,50,北京,朝阳区,花家地
数据,数据架构师,大数据运维工程师,陕西,中能瑞通,电力/热力/燃气/水利,100-499人,无,"年终奖,节日福利,五险一金,带薪年假,补充医疗保险",1,本科,"Spark,Hadoop,Flume,HDFS,HIVE,Flink,Hbase,",8,12,西安,雁塔区,科技路西口
数据,数据架构师,大数据平台开发专家,浙江,零跑科技,智能硬件,已上市,10000人以上,"带薪年假,五险一金,年终奖,定期体检,加班补助,额外年休假,员工旅游,餐补,工资不打折,补充医疗保险",4,本科,"Spark,Hbase,Kafka,大数据平台架构经验,数仓建设经验",20,40,杭州,滨江区,长河
数据,数据架构师,数据架构师,陕西,医智诺集团,医疗健康,B轮,100-499人,"股票期权,年终奖,零食下午茶,带薪年假,节日福利,五险一金",3,本科,"Power BI,Java,SQL,大数据平台架构经验,,",15,25,西安,雁塔区,绿地世纪城
数据,数据架构师,OLAP引擎资深工程师/架构师,上海,唯品会,互联网,已上市,10000人以上,"定期体检,住房补贴,年终奖,节日福利,免费班车,补充医疗保险,零食下午茶,带薪年假,全勤奖,通讯补贴,五险一金,股票期权,交通补助,员工旅游,包吃",3,本科,"Java,C++,Spark,计算机相关专业,大数据平台架构经验,,,",45,60,上海,闵行区,虹桥
数据,数据架构师,大数据架构师,北京,中国电信集成,通信/网络设备,不需要融资,10000人以上,"带薪年假,节日福利,节日、生日卡,交通补助,员工旅游,餐补,加班补助,年终奖,通讯补贴,交通补助,定期体检,专业培训资源,各类礼品卡,5G内部套餐,培训资源丰富,补充医疗保险,五险一金",3,本科,"大数据平台架构经验,大数据处理经验,计算机相关专业",30,50,北京,西城区,动物园
数据,爬虫工程师,python爬虫工程师,广东,向上科技,计算机软件,天使轮,20-99人,"零食下午茶,绩效奖金,年终奖,五险一金",1,学历不限,"爬虫,数据开发,后端,Python,Scrapy,MySQL",15,20,深圳,龙岗区,坂田
数据,爬虫工程师,爬虫工程师/技术合伙人,浙江,叮铛猫科技,社交网络,天使轮,20-99人,"零食下午茶,员工旅游,股票期权,绩效奖金,年终奖,五险一金",1,本科,爬虫,15,30,杭州,西湖区,西溪
数据,爬虫工程师,高级爬虫工程师android/IOS/PC,重庆,先己科技,电子商务,未融资,20-99人,"有无线网,生日福利,五险一金,全勤奖,团建聚餐,节日福利,年终奖,零食下午茶,底薪加提成,带薪年假,保底工资,绩效奖金",0,学历不限,"爬虫,逆向",20,40,重庆,南岸区,南坪
数据,爬虫工程师,爬虫工程师,广东,棒谷科技,电子商务,不需要融资,1000-9999人,"五险一金,带薪年假,员工旅游,节日福利",1,本科,"python,Scrapy",8,11,广州,白云区,石井
数据,爬虫工程师,python爬虫工程师,江苏,来觅数据,互联网,不需要融资,100-499人,"零食下午茶,定期体检,年终奖,底薪加提成,生日福利,绩效奖金,五险一金,节日福利,高温补贴,团建聚餐,带薪年假",2,本科,"Python,爬虫工程师",14,20,南京,建邺区,江东
数据,爬虫工程师,资深Python爬虫工程师,广东,Fordeal,电子商务,C轮,1000-9999人,"扁平化管理,带薪病假,试用期全额,六险一金,年度体检,上下班不打卡,周末双休,打车报销,午晚餐补贴,年终奖",2,本科,Python,25,50,广州,海珠区,琶洲
数据,爬虫工程师,网络爬虫高级工程师,北京,欧特欧咨询,大数据,未融资,20-99人,"团建聚餐,五险一金,工龄奖,节日福利,生日福利,底薪加提成,带薪年假,年终奖,零食下午茶,绩效奖金,餐补",3,本科,"爬虫,Python",30,50,北京,朝阳区,望京
数据,爬虫工程师,爬虫开发工程师,福建,伊隐文网络科技公司,互联网,不需要融资,100-499人,"零食下午茶,底薪加提成,带薪年假,节日福利,员工旅游,加班补助,团建聚餐,有无线网,生日福利",1,本科,"Python,selenium,mysql",13,23,福州,台江区,台江万达
数据,爬虫工程师,爬虫工程师,湖北,飞未云科,咨询,不需要融资,500-999人,"补充医疗保险,五险一金",1,大专,"python,JS逆向",11,16,武汉,武昌区,积玉桥
数据,爬虫工程师,爬虫工程师,广东,砺芯科技,通信/网络设备,不需要融资,100-499人,"节日福利,生日福利,通讯补贴,交通补助,员工旅游,股票期权,带薪年假,免费工装,定期体检,五险一金,绩效奖金,团建聚餐,年终奖",1,大专,"爬虫程序,ebay,数据采集",10,15,深圳,龙华区,龙华
数据,爬虫工程师,爬虫工程师,福建,山创科技,电子商务,天使轮,0-20人,"团建聚餐,绩效奖金,五险一金,股票期权",2,本科,"Python,RAG,爬虫",7,12,福州,鼓楼区,西洪路
数据,爬虫工程师,数据爬虫工程师,上海,盛大网络,计算机软件,100-499人,无,"年终奖,住房补贴,五险一金,父母体检,节日福利,交通补助,零食下午茶,定期体检,餐补,补充医疗保险",1,本科,"爬虫,稳定,页面",25,30,上海,浦东新区,张江
数据,爬虫工程师,Python爬虫,福建,飞鹭,电子商务,不需要融资,100-499人,"五险,零食下午茶,加班补助,年终奖,生日福利,节日福利,全勤奖",1,大专,"爬虫经验,弹性打卡,后端,Python,双休",6,10,福州,仓山区,仓山万达
数据,爬虫工程师,工程项目数据采集工程师（可兼职）,福建,东方政通,大数据,未融资,20-99人,"五险一金,补充医疗保险,加班补助,全勤奖,年终奖,餐补,带薪年假,股票期权,通讯补贴,住房补贴,交通补助,节日福利,员工旅游",1,本科,数据，挖掘，数据解析,9,14,福州,鼓楼区,铜盘
数据,爬虫工程师,高级爬虫开发工程师,上海,小红书,电子商务,D轮及以上,1000-9999人,"股票期权,生日福利,定期体检,加班补助,零食下午茶,餐补,住房补贴,团建聚餐,五险一金,带薪年假,包吃,年终奖",2,本科,"python,爬虫",30,55,上海,黄浦区,淮海路
数据,爬虫工程师,爬虫工程师讲师,湖南,尚码教育,在线教育,未融资,100-499人,"节日福利,保底工资,绩效奖金,团建聚餐,年终奖,生日福利,带薪年假,五险一金,加班补助,底薪加提成,有无线网",1,本科,"Scrapy,爬虫经验,Django,MySQL,Redis,MongoDB,,",8,13,长沙,岳麓区,望城坡
数据,爬虫工程师,资深数据采集工程师,上海,商汤科技,互联网,C轮,1000-9999人,"零食下午茶,补充医疗保险,年终奖,餐补,员工旅游,节日福利,五险一金,带薪年假,定期体检",1,硕士,"爬虫,python,数据开发,逆向",20,30,上海,徐汇区,漕河泾
数据,爬虫工程师,python爬虫,江苏,澳沣咨询,互联网金融,不需要融资,20-99人,"带薪年假,节日福利,通讯补贴,零食下午茶,全勤奖,绩效奖金,生日福利,团建聚餐,加班补助,有无线网,保底工资",0,本科,"后端,爬虫,Python,计算机相关专业,全栈开发经验,,",7,12,苏州,昆山市,花桥
数据,爬虫工程师,高级爬虫工程师,天津,北京中科云思,计算机软件,未融资,20-99人,"宿舍有空调,员工旅游,五险一金,团建聚餐,住房补贴,绩效奖金,工龄奖,有无线网,带薪年假,节日福利",2,本科,爬虫技术，数据采集,15,20,天津,宝坻区,高家庄
数据,爬虫工程师,资深爬虫工程师,北京,奇虎360,互联网,已上市,1000-9999人,"免费班车,补充医疗保险,定期体检,零食下午茶,年终奖,五险一金,带薪年假,餐补,股票期权,交通补助,节日福利,包吃",3,本科,"爬虫,JS逆向,APP逆向,python",20,40,北京,朝阳区,酒仙桥
数据,爬虫工程师,Python爬虫工程师,上海,竟安科技,计算机软件,天使轮,20-99人,"交通补助,年终奖,餐补,五险一金,调薪",3,本科,"网络爬虫技术,celery、docker,分布式",12,18,上海,普陀区,长征
数据,爬虫工程师,python爬虫,江苏,嘟啦啦工艺品,电子商务,A轮,20-99人,"有无线网,团建聚餐,全勤奖,五险一金",0,大专,"毛绒玩具,产品开发",8,12,扬州,邗江区,京华城
数据,爬虫工程师,JS逆向爬虫工程师,江苏,泛科,计算机软件,不需要融资,0-20人,"五险一金,节日福利,免费班车,员工旅游,全勤奖,年终奖,加班补助,零食下午茶,定期体检,包吃,带薪年假,包住",3,本科,"爬虫,Python,计算机相关专业,爬虫经验",12,20,南京,浦口区,江浦
数据,爬虫工程师,Python爬虫工程师,湖北,武汉云尚逸美,电子商务,不需要融资,20-99人,五险一金,1,大专,"Python,Scrapy,MySQL,爬虫,计算机相关专业,爬虫经验,,,,,",5,10,武汉,江汉区,常青
数据,数据采集,人工智能,广东,白色工业设计,其他专业服务,未融资,100-499人,"带薪年假,社保缴费,交通补助,零食下午茶,节日福利,年终奖,股票期权,员工旅游",3,博士,"Wireshark,SAS,数据分析,NoSQL,MongoDB,数据结构",40,60,广州,番禺区,石基
数据,数据采集,出差技术员,安徽,安徽融讯智能科技,智能硬件,未融资,20-99人,"保底工资,餐补,五险,零食下午茶,有无线网,节假日加班费,节日福利,包吃",0,大专,肯学,5,6,芜湖,鸠江区,万春新城
数据,数据采集,语音数据采集,重庆,中数未来,大数据,未融资,100-499人,"全勤奖,有无线网,交通补助,保底工资,餐补,团建聚餐,加班补助,底薪加提成,包吃,住房补贴,节日福利,意外险,绩效奖金,保险,五险一金",0,学历不限,采集,20,25元/时,重庆,渝中区,解放碑
数据,数据采集,数据专员,吉林,扶余市星雨网络工作室,大数据,0-20人,无,"有无线网,底薪加提成",0,学历不限,图片数据标注,3,6,松原,扶余市,兴华路
数据,数据采集,资产管理工程师,贵州,贵州智软,计算机软件,天使轮,20-99人,"定期体检,员工旅游,带薪年假,餐补,五险一金,年终奖",0,本科,"数据采集,资产管理",3,4,贵阳,花溪区,花溪大学城
数据,数据采集,金融数据编辑（实习生）,安徽,安徽希施玛,计算机服务,100-499人,无,"员工旅游,保底工资,底薪加提成,五险一金,全勤奖,节日福利,带薪年假,加班补助,绩效奖金,住房补贴,意外险,工龄奖",0,3个月,"数据处理,数据挖掘,数据采集",120,180元/天,合肥,蜀山区,高新区
数据,数据采集,兼职数据采集,山东,皓海网络科技,大数据,不需要融资,20-99人,"零食下午茶,节日福利,生日福利,团建聚餐,绩效奖金,全勤奖,保底工资",0,中专/中技,"兼职,时间自由",2,3,东营,垦利区,垦利县中心城区
数据,数据采集,C#,四川,虎虾科技,移动互联网,未融资,20-99人,"团建聚餐,节日福利,员工旅游,带薪年假,五险一金,年终奖,加班补助",2,本科,"C语言,SQL,数据结构,MySQL",8,9,成都,青羊区,太升路
数据,数据采集,数据采集开发工程师,浙江,路特斯科技,汽车研发/制造,未融资,1000-9999人,"住房补贴,亲属保险,五险一金,股票期权,交通补助,高温补贴,补充医疗保险,生日福利",3,本科,"C++,Python,Shell",20,40,杭州,滨江区,长河
数据,数据采集,兼职访问员,宁夏,立信数据,咨询,已上市,100-499人,"五险一金,加班补助,年终奖,带薪年假,节日福利",0,学历不限,接受兼职,120,150元/天,石嘴山,大武口区,步行街商城
数据,数据采集,驻场信息采集员,河北,石家庄汉升特科技,计算机软件,100-499人,无,"节日福利,加班补助,绩效奖金,餐补,年终奖,五险一金",1,大专,信息录入,3,4,石家庄,桥西区,维明
数据,数据采集,高级数据开发工程师,广东,字节跳动,互联网,D轮及以上,10000人以上,"意外险,夜班补助,带薪年假,补充医疗保险,住房补贴,家庭关爱假,股票期权,餐补,餐饮及下午茶,年终奖,免费健身设施,节日礼品,绩效奖金,家属自选保险,零食下午茶,五险一金,年度体检,定期体检,团建聚餐,就近租房补贴",0,学历不限,"爬虫工程师,XPath/CSS,反爬策略和实践经验,爬虫开发经验,,",25,50,深圳,南山区,科技园
数据,数据采集,大数据爬虫实习生,江苏,小西科技集团,互联网,不需要融资,100-499人,"零食下午茶,定期体检,员工旅游,节日福利,年终奖,绩效奖金,底薪加提成,生日福利,带薪年假,团建聚餐,五险一金",0,本科,"爬虫,MySQL",4,5,南京,雨花台区,铁心桥
数据,数据采集,数据采集工程师,北京,腾讯,互联网,不需要融资,100-499人,"定期体检,免费健身房,带薪年假,五险一金,住房补贴,零食下午茶,补充医疗保险,公仔周边活动,交通补助,股票期权,包吃,节日福利,免费班车,免费早晚餐,餐补,员工旅游,年终奖",1,大专,"地图数据采集工程师,数据采集",6,11,北京,昌平区,南邵
数据,数据采集,商河兼职广告采集员,山东,善盈网络,其他生活服务,不需要融资,0-20人,交通补助,0,学历不限,"接受兼职,简单拍照",20,30元/时,济南,商河县,商中路
数据,数据采集,Windows驱动开发工程师,海南,海南雪藏科技有限公司,互联网,天使轮,20-99人,"交通补助,生日福利,股票期权,补充医疗保险,夜班补助,高温补贴,意外险,五险一金,通讯补贴,底薪加提成,工龄奖,加班补助,年终奖,全勤奖,定期体检,带薪年假,员工旅游,节假日加班费,企业年金,法定节假日三薪",2,硕士,C++,15,16,海口,龙华区,玉沙路
数据,数据采集,工业控制安全工程师,湖北,央中巨石,其他生活服务,未融资,20-99人,"全勤奖,绩效奖金,五险一金",1,本科,"协议解析,物联网固件逆向",10,15,武汉,武昌区,中北路
数据,数据采集,兼职酒店数据采集,江西,涵乐科技(昆明),运营商/增值服务,不需要融资,0-20人,"加班补助,保底工资,绩效奖金,年终奖,有无线网",0,学历不限,接受兼职,100,300元/天,景德镇,昌江区,瓷都大道
数据,数据采集,数据采集工程师,重庆,渝微电子,智能硬件,不需要融资,20-99人,"团建聚餐,带薪年假,五险一金,零食下午茶,全勤奖,年终奖,加班补助",0,本科,"地图数据采集工程师,会开车,有驾照",4,5,重庆,沙坪坝区,大学城
数据,数据采集,工业物联网软件工程师,北京,百度,互联网,已上市,10000人以上,"娱乐健身,补充医疗保险,五险一金,加班补助,免费班车,年终奖,交通补助,住房补贴,带薪年假,员工旅游,通讯补贴,定期体检,餐补,节日福利,零食下午茶",0,学历不限,"Java,工业协议",25,50,北京,海淀区,西北旺
数据,数据采集,GIS数据处理工程师,四川,百川四维,其他专业服务,未融资,20-99人,"五险一金,年终奖,股票期权,餐补,节日福利,住宿,通讯补贴",0,本科,"计算机软件,地图导航,Java",4,8,成都,金牛区,天回
数据,数据采集,数据标注员,安徽,品瑞信息科技,大数据,未融资,20-99人,"节日福利,零食下午茶,全勤奖,五险一金,餐补,加班补助,年终奖",0,学历不限,"数据标注,数据审核,图像标注",3,6,合肥,瑶海区,火车站
数据,数据治理,数据治理专家,上海,亿通,互联网,不需要融资,100-499人,"生日福利,年终奖,加班补助,节假日加班费,通讯补贴,五险一金,团建聚餐,定期体检,补充医疗保险,工龄奖,节日福利,员工旅游,企业年金,有无线网,高温补贴,餐补,做五休二,法定节假日三薪,带薪年假,交通补助",3,本科,数据治理,18,35,上海,浦东新区,张江
数据,数据治理,数据治理工程师,北京,大唐数字科技有限公司,计算机软件,未融资,500-999人,"生日福利,节日福利,通讯补贴,五险一金,餐补,带薪年假,绩效奖金,团建聚餐,定期体检,年终奖",2,本科,计算机相关专业,12,20,北京,西城区,西直门
数据,数据治理,数据治理工程师,北京,CloudBU,互联网,未融资,10000人以上,"补充医疗保险,年终奖,节日福利,节假日加班费,零食下午茶,绩效奖金,免费班车,股票期权,法定节假日三薪,工龄奖,员工旅游,五险一金,带薪年假,定期体检,夜班补助",0,本科,"数据治理,大数据",20,40,北京,海淀区,西北旺
数据,数据治理,数据治理顾问,陕西,三维天地,计算机软件,不需要融资,1000-9999人,"节日福利,五险一金,下午茶,餐补,带薪年假,交通补助,年终奖,员工旅游,定期体检,全勤奖,带薪年假,零食下午茶",2,本科,"cdmp,数据治理,数据中台,数据资产管理,主数据,,",15,16,西安,雁塔区,电子城
数据,数据治理,数据治理工程师,云南,石金永誉,企业服务,不需要融资,20-99人,"定期体检,节日福利,年终奖,全勤奖,工龄奖,股票期权,企业年金,保底工资,加班补助,五险一金,团建聚餐,绩效奖金,生日福利,法定节假日三薪,节假日加班费,人才补助,公寓住宿,零食下午茶,底薪加提成",2,本科,"数据分析/挖掘经验,计算机相关专业,SQL",7,12,昆明,官渡区,经开区
数据,数据治理,数据治理,北京,传哲,电子商务,不需要融资,20-99人,"节日福利,带薪年假,全勤奖,绩效奖金,年终奖,五险一金",3,本科,"数据治理,主数据,元数据,数据标准,数据资产,数据质量,,",20,40,北京,朝阳区,十里河
数据,数据治理,数据治理工程师,河南,创元股份,互联网,未融资,100-499人,"员工旅游,补充医疗保险,节日福利,加班补助,定期体检,带薪年假,交通补助,五险一金,年终奖",2,本科,数据治理,10,15,郑州,金水区,祭城
数据,数据治理,数据治理专家,浙江,易企银,互联网,不需要融资,1000-9999人,"餐补,免费工装,高温补贴,节日福利,生日福利,带薪年假,补充医疗保险,年终奖,定期体检,五险一金",3,本科,"银行数据治理,CDMP",25,45,杭州,萧山区,钱江世纪城
数据,数据治理,数据治理专家,广东,亿纬锂能/锂电池,其他新能源,已上市,10000人以上,"加班补助,夜班补贴,定期体检,年终奖,股票期权,全勤奖,餐补,五险一金,带薪年假,免费班车,交通补助,员工旅游",2,本科,大数据处理经验,16,25,惠州,惠城区,仲恺
数据,数据治理,数据治理专家,四川,云恒数联,计算机软件,未融资,100-499人,"五险一金,节日福利,定期体检,带薪年假",2,本科,"数据,治理,政务数据",15,20,成都,武侯区,新会展中心
数据,数据治理,AI大模型 数据治理,江苏,华为技术有限公司,计算机软件,不需要融资,10000人以上,"通讯补贴,五险一金,加班补助,零食下午茶,离职补偿,法定节假日三薪,全勤奖,补充医疗保险,员工旅游,团建聚餐,年终奖,交通补助,节日福利,绩效奖金,保底工资,定期体检,节假日加班费,股票期权,带薪年假,住房补贴",3,本科,"AI大模型,数据安全,数据治理",20,40,南京,雨花台区,安德门
数据,数据治理,数据治理工程师,安徽,卫宁健康,医疗健康,已上市,1000-9999人,"五险一金,定期体检,年终奖,电脑补贴,通讯补贴,带薪年假,交通补助,节日福利,股票期权",3,本科,"数据治理,数据开发",18,25,合肥,蜀山区,三里庵
数据,数据治理,数据治理顾问,重庆,昱普生科技,计算机软件,不需要融资,100-499人,"餐补,加班补助,全勤奖,交通补助,五险一金,定期体检,包吃,通讯补贴,年终奖",3,硕士,"咨询经理/主管,咨询总监,咨询师,需求分析工程师,",30,60,重庆,渝北区,光电园
数据,数据治理,数据治理专家,江苏,科杰科技,企业服务,B轮,100-499人,"股票期权,零食下午茶,定期体检,五险一金,绩效奖金,节日福利,加班补助,补充医疗保险,员工旅游,团建聚餐,带薪年假,年终奖",4,本科,"计算机相关专业,大数据平台架构经验,数仓建设经验",25,40,南京,江宁区,九龙湖
数据,数据治理,数据治理专家,北京,美瑞达,电子商务,D轮及以上,100-499人,"定期体检,节日福利,五险一金,员工旅游,零食下午茶,带薪年假,年终奖,包吃,补充医疗保险,股票期权",3,本科,"SQL,Python",40,65,北京,朝阳区,望京
数据,数据治理,数据治理标准工程师,广东,华傲数据,互联网,不需要融资,500-999人,"定期体检,员工旅游,司龄奖励假,节日福利,五险一金,绩效奖金,定期团建,带薪年假,六险一金,年终奖,团建聚餐,意外险,法定节假日三薪",2,本科,数据治理标准,15,20,深圳,南山区,科技园
数据,数据治理,数据治理工程师,北京,合思,互联网,D轮及以上,500-999人,"员工旅游,补充医疗保险,零食下午茶,节日福利,全勤奖,五险一金,股票期权,带薪年假,餐补,交通补助,通讯补贴,年终奖,加班补助,定期体检",2,本科,"数仓设计/开发经验,大数据开发经验,Power BI,,,",20,25,北京,海淀区,中关村
数据,数据治理,数据治理专家,上海,华为云计算,计算机服务,不需要融资,10000人以上,"住房补贴,保底工资,补充医疗保险,免费班车,生日福利,团建聚餐,法定节假日三薪,员工旅游,加班补助,意外险,交通补助,年终奖,五险一金,节日福利,节假日加班费,带薪年假,绩效奖金,定期体检,夜班补助,零食下午茶",3,本科,"计算机相关专业,大数据平台架构经验,大数据处理经验",25,50,上海,虹口区,北外滩
数据,数据治理,数据治理项目经理,浙江,启真信息科技,互联网,未融资,20-99人,"全勤奖,节日福利,定期体检,生日福利,零食下午茶,年终奖,团建聚餐,意外险,五险一金,高温补贴",1,本科,"企业内部技术项目管理,软件研发经验,,",10,15,杭州,西湖区,黄龙
数据,数据治理,数据治理工程师,河北,晨砻信息科技公司,计算机软件,未融资,100-499人,"项目奖金,定期体检,带薪年假,全额公积金,试用期全额,五险一金",1,本科,"数学/统计相关专业,计算机相关专业,大数据处理经验",7,12,秦皇岛,海港区,秦皇东大街
数据,数据治理,数据治理工程师,北京,软通动力,计算机软件,已上市,10000人以上,"生日福利,节日福利,团建活动,带薪年假,通讯补贴,加班补助,补充医疗保险,零食下午茶,五险一金,免费班车,定期体检,交通补助",2,大专,"数据治理,数据挖掘,数据分析,元数据,主数据,,,",13,15,北京,海淀区,马连洼
数据,数据治理,数据治理工程师培训师,山东,国核优才,企业服务,未融资,100-499人,"交通补助,生日福利,高温补贴,定期体检,底薪加提成,包住,餐补,五险一金,全勤奖,免费工装,年终奖,绩效奖金,员工旅游,零食下午茶,企业年金,节日福利,带薪年假",1,大专,数据治理工程师培训师,7,12,青岛,黄岛区,灵山卫
数据,数据治理,数据治理工程师,湖北,锐杰科技,互联网,未融资,20-99人,"股票期权,工龄奖,年终奖,五险一金,全勤奖,零食下午茶,法定节假日三薪,加班补助,节日福利,绩效奖金",1,本科,"SQL,数学/统计相关专业,计算机相关专业,",10,15,武汉,江夏区,武汉东湖高新区
