"category","sub_category","job_title","province","job_location","job_company","job_industry","job_finance","job_scale","job_welfare","job_salary_range","job_experience","job_education","job_skills","create_time"
"","","商务技术支持","四川","成都·武侯区·科华北路","成都中通恒科技","通信/网络设备","A轮","0-20人","团建聚餐，年终奖，定期体检，五险一金","5-8K","5-10年","本科","系统集成,智慧城市信息化项目,计算机/通信相关专业","2024-12-19"
"","","技术工程师","浙江","杭州·拱墅区·万达广场","维群科技","仪器仪表/工业自动化","未融资","0-20人","五险一金","4-9K","1-3年","学历不限","售前支持,售后支持,计算机软件","2024-12-19"
"","","电气工程师","江苏","连云港","港圣电气","电气机械/器材","未融资","100-499人","五险一金，包住，高温补贴，定期体检，带薪年假，节日福利，意外险，生日福利，工龄奖，团建聚餐，包吃，宿舍有空调","5-8K","1-3年","本科","电气自动化,机电,CAD","2024-12-19"
"","","配件经理","山东","枣庄·薛城区·永福南路","中赞科技","通信/网络设备","未融资","100-499人","全勤奖，节日福利，五险一金，员工旅游，年终奖，通讯补贴，餐补，交通补助，加班补助","2-6K","1-3年","大专","服务用户","2024-12-19"
"","","技术支持","浙江","杭州·拱墅区·上塘","美智创新","仪器仪表/工业自动化","未融资","0-20人","带薪年假，节日福利，全勤奖，年终奖，加班补助","4-8K","3-5年","大专","售前技术支持经验,系统集成,方案设计,售前,CAD制图,,,,,","2024-12-19"
"","","国际技术支持工程师","浙江","嘉兴·南湖区","昱能科技","智能硬件","不需要融资","100-499人","","7-10K·14薪","经验不限","本科","机械/电子工程相关专业,能源/电力相关专业,英语可沟通,,","2024-12-19"
"","","业务拓展经理","内蒙古","呼和浩特·新城区·海东路","华控智安","信息安全","未融资","0-20人","年终奖，五险一金，团建聚餐，带薪年假，节日福利","4-7K","经验不限","本科","计算机/通信相关专业,云服务,招投标经验","2024-12-19"
"","","结构强度仿真分析工程师","四川","眉山·彭山区·彭山","同算科技","计算机软件","不需要融资","0-20人","五险一金，补充医疗保险，年终奖，意外险，定期体检，通讯补贴，底薪加提成，带薪年假","5-8K","1-3年","本科","可适应出差,英语可沟通","2024-12-19"
"","","技术支持工程师（锂电）","广东","深圳·福田区·车公庙","鹏思电子","电子/半导体/集成电路","未融资","20-99人","补充医疗保险，定期体检，五险一金，带薪年假，节日福利，交通补助，高温补贴，年终奖，员工旅游","6-10K","经验不限","大专","机械/电子工程相关专业,售前技术支持经验,可适应出差,,","2024-12-19"
"","","机器人技术支持工程师","江苏","无锡","长广溪智造","自动化设备","未融资","100-499人","餐补，年终奖，带薪年假，节日福利","6-10K·14薪","1-3年","本科","机器人,技术支持,可适应出差","2024-12-19"
"","","售后工程师","湖北","武汉·洪山区·光谷","华瑞光联","电子/半导体/集成电路","未融资","20-99人","","100-150元/天","4天/周","6个月","计算机/通信相关专业,机械/电子工程相关专业,","2024-12-19"
"","","技术支持专家","安徽","合肥·蜀山区·长宁","锐视医疗","医疗器械","天使轮","20-99人","团建聚餐，股票期权，节日福利，员工旅游，定期体检，绩效奖金，带薪年假，生日福利，意外险，年终奖，五险一金","15-25K","3-5年","硕士","售前技术支持经验,医学相关专业,放疗物理,动物实验,","2024-12-19"
"","","汽车涂料调色技服","湖南","长沙·宁乡市·金洲大道","松井新材","化工","已上市","100-499人","五险一金，股票期权，员工旅游，定期体检，通讯补贴，补充医疗保险，节日福利，全勤奖，年终奖，餐补，带薪年假","8-10K·13薪","经验不限","大专","可适应出差,PMP","2024-12-19"
"","","储备干部","吉林","长春·朝阳区·人民广场","河汉科技","互联网","不需要融资","100-499人","带薪年假，节日福利，员工旅游，补充医疗保险，五险，定期体检，全勤奖，年终奖","4-8K","经验不限","大专","售前技术支持经验","2024-12-19"
"","","IT技术支持","河南","郑州·金水区·郑州东站","博卡软件","计算机软件","C轮","100-499人","五险一金，加班补助，带薪年假，通讯补贴，全勤奖，员工旅游，节日福利，零食下午茶，餐补，年终奖","5-7K","1-3年","大专","软件技术实施,软件销售,技术服务","2024-12-19"
"","","传感器开发工程师","广东","江门","电磁阀、传感器","汽车零部件","不需要融资","100-499人","五险一金，节日福利","8-13K","5-10年","大专","传感器,液压","2024-12-19"
"","","监控安装技术员","江苏","泰州·海陵区·美好易居城","安保科技","通信/网络设备","未融资","0-20人","全勤奖，带薪年假，免费工装，底薪加提成，保底工资，有无线网，年终奖，餐补，意外险，节假日加班费，绩效奖金，交通补助，工龄奖，团建聚餐，加班补助","3-6K","1-3年","中专/中技","云服务,ERP/OA/CRM系统,智慧城市信息化项目,,","2024-12-19"
"","","IT技术支持","甘肃","兰州","兰州尔雅科技有限公司","计算机硬件","不需要融资","20-99人","绩效奖金，加班补助，全勤奖，底薪加提成","3-8K","1-3年","大专","售前、售后技术支持,项目支持,现场安装","2024-12-19"
"","","产品售前工程师","山东","济南·天桥区·小清河","瀚达电子","仪器仪表","不需要融资","20-99人","全勤奖，通讯补贴，带薪年假，加班补助，年终奖，节日福利，五险，五险一金，交通补助，餐补，员工旅游","5-10K","1-3年","大专","线下市场,渠道开发,工业品","2024-12-19"
"销售技术支持","客户成功","客户成功专员","广东","广州·海珠区·琶洲","探迹","互联网","B轮","1000-9999人","零食下午茶，年终奖，加班补助，补充医疗保险，餐补，股票期权，节日福利，带薪年假，员工旅游，五险一金，定期体检，通讯补贴，定期团建，全勤奖","20-35K","1-3年","本科","互联网SAAS,软件销售","2024-12-19"
"销售技术支持","客户成功","客户成功","广东","广州·天河区·天河公园","广州六米网络","互联网","天使轮","100-499人","带薪年假，年终奖，零食下午茶，五险一金，股票期权，员工旅游，节日福利","4-9K","1-3年","大专","客户成功,toB","2024-12-19"
"销售技术支持","客户成功","客户成功","河南","郑州·新郑市·新区","仟格财务","财务/审计/税务","0-20人","无","","3-4K","经验不限","学历不限","客服","2024-12-19"
"销售技术支持","客户成功","教育市场开发","河北","石家庄·裕华区·怀特","锐思教育","培训/辅导机构","未融资","1000-9999人","月度福利，年终奖，带薪年假，员工旅游，节日福利，五险一金，零食下午茶","4-8K","经验不限","大专","客户成功","2024-12-19"
"销售技术支持","客户成功","客户成功顾问","河北","石家庄·桥西区·维明","和创科技","互联网","已上市","1000-9999人","节日福利，五险一金，交通补助，股票期权，底薪加提成，保底工资，年终奖，员工旅游，带薪年假","11-16K","3-5年","本科","客户成功","2024-12-19"
"销售技术支持","客户成功","客户成功经理csm","广东","深圳·南山区·西丽","易仓科技","计算机软件","B轮","500-999人","每月团建，健身器材，股票期权，节日福利，团建聚餐，每月生日会，加班补助，员工俱乐部，通讯补贴，补充医疗保险，年终奖，带薪年假，生日福利，员工旅游，零食下午茶，绩效奖金，交通补助，五险一金","12-24K","经验不限","大专","客户成功经理,续费,续约,WMS,海外仓","2024-12-19"
"销售技术支持","客户成功","客户成功经理","北京","北京·石景山区·苹果园","昆仑联通","计算机服务","未融资","100-499人","员工旅游，全勤奖，五险一金，餐补，带薪年假，节日福利，补充医疗保险，定期体检，加班补助，年终奖","15-25K","3-5年","本科","IT服务","2024-12-19"
"销售技术支持","客户成功","无责底薪5000办公室业务员","山东","潍坊·奎文区·胜利东街乐天玛特","山东融创非融资性担保","银行","不需要融资","20-99人","加班补助，全勤奖，绩效奖金，底薪加提成","5-10K","经验不限","学历不限","无需外出,金融业务","2024-12-19"
"销售技术支持","客户成功","客户成功顾问（CSM、飞书项目)","湖北","武汉·洪山区·光谷","连邦云创科技有限公司","计算机软件","不需要融资","20-99人","五险一金，零食下午茶，年终奖，加班补助，员工旅游，通讯补贴，交通补助，带薪年假，餐补，节日福利","8-13K","经验不限","本科","客户运营,saas产品,售后服务,B端用户,交付,用户培训","2024-12-19"
"销售技术支持","客户成功","接受无经验/保底6500+提成","湖北","武汉·洪山区·关山","简易佑","咨询","不需要融资","20-99人","底薪加提成，保底工资，全勤奖，绩效奖金","7-12K","经验不限","学历不限","高薪,无需经验","2024-12-19"
"销售技术支持","客户成功","客户成功主管","河北","石家庄·桥西区·新石北路","河北埃森克","互联网","不需要融资","20-99人","五险一金，员工旅游，节日福利，零食下午茶，五险，餐补，定期体检，带薪年假，全勤奖，交通补助","9-12K","3-5年","本科","CSM,管理岗,续费客户量大,钉钉,阿里体系赋能","2024-12-19"
"销售技术支持","客户成功","客户成功专员","江苏","苏州","智简","计算机软件","未融资","0-20人","绩效奖金，免费工装，定期体检，团建聚餐，有无线网，保底工资，五险一金，员工旅游","6-8K","经验不限","大专","客户成功,Saas","2024-12-19"
"销售技术支持","客户成功","客户成功经理","江苏","苏州·苏州工业园区·湖东","Tripwise","企业服务","A轮","100-499人","绩效奖金，夜班补助，股票期权，免费工装，带薪年假，团建聚餐，底薪加提成，意外险，保底工资，员工旅游，节日福利，五险一金","10-12K","1-3年","本科","互联网,Saas,客户成功,客户服务","2024-12-19"
"销售技术支持","客户成功","客户成功专员（续费销售性质）","浙江","杭州·余杭区·仓前","爱用科技","电子商务","B轮","100-499人","团队建设，团建聚餐，定期体检，零食打折价，零食下午茶，股票期权，餐补，年终奖，入职周年福利，带薪年假，员工旅游，绩效奖金，五险一金，专业培训，体检费报销，节日福利","10-15K","经验不限","大专","客户成功,续费销售","2024-12-19"
"销售技术支持","客户成功","客户成功（高校，双休）","湖南","长沙·芙蓉区·万家丽","通远股份","互联网","未融资","20-99人","节日福利，全勤奖，五险一金，员工旅游，通讯补贴，交通补助，零食下午茶，带薪年假，股票期权，定期体检，年终奖","10-15K","1-3年","本科","沟通能力,目标感强,客户培训,客户营收,客户关系管理,,","2024-12-19"
"销售技术支持","客户成功","客户成功经理","广东","深圳·南山区·科技园","思为科技","计算机软件","C轮","100-499人","员工旅游，定期体检，年终奖，五险一金，带薪年假，零食下午茶，股票期权，节日福利，交通补助","15-30K","3-5年","本科","企业服务","2024-12-19"
"销售技术支持","客户成功","客户成功经理","北京","北京·朝阳区·亚运村","爱帮智汇","互联网","未融资","20-99人","定期体检，员工旅游，带薪年假，零食下午茶，加班补助，节日福利，五险一金，住房补贴，包吃，年终奖","11-18K","3-5年","本科","客户成功,客户体验","2024-12-19"
"销售技术支持","客户成功","客户成功CSM","贵州","贵阳·观山湖区·诚信南路","旭远为来","计算机软件","未融资","0-20人","生日福利，股票期权，底薪加提成，绩效奖金，团建聚餐，员工旅游，五险一金，年终奖，带薪年假","7-12K·13薪","3-5年","本科","解决方案顾问,客户经理,客户服务","2024-12-19"
"销售技术支持","客户成功","客户成功经营实习生","广东","珠海·香洲区·前山","金蝶软件中国","移动互联网","已上市","1000-9999人","住房补贴，定期体检，通讯补贴，股票期权，五险一金，年终奖，员工旅游，交通补助，零食下午茶，免费班车，节日福利，餐补，带薪年假，补充医疗保险，加班补助","100-150元/天","5天/周","3个月","客户经营,客户关系,续签续费","2024-12-19"
"销售技术支持","客户成功","可以做到养老！-双休-永久无责底薪","河北","唐山·路北区·龙泽路","好掌柜会计","其他生活服务","未融资","100-499人","底薪加提成，团建聚餐，绩效奖金，节日福利，零食下午茶，生日福利，员工旅游，全勤奖，通讯补贴，有无线网，年终奖，保底工资，带薪年假","3-4K","经验不限","学历不限","无经验入职一对一带","2024-12-19"
"销售技术支持","客户成功","客户成功经理","上海","上海·浦东新区·陆家嘴","前景传媒","广告/公关/会展","不需要融资","100-499人","五险一金，员工旅游，定期体检，带薪年假，年终奖，节日福利，零食下午茶，团建聚餐","12-16K","3-5年","本科","视频号,私域,腾讯,运营","2024-12-19"
"销售技术支持","客户成功","双提成客户","广东","广州·天河区·黄村","宏酷集团","企业服务","不需要融资","500-999人","底薪加提成，年终奖，补充医疗保险，保底工资，带薪年假，员工旅游，绩效奖金，团建聚餐","8-13K","1年以内","高中","含有销售","2024-12-19"
"销售技术支持","客户成功","客户成功经理","江苏","扬州·邗江区·京华城","厨芯","智能硬件","D轮及以上","1000-9999人","节日福利，带薪年假，年终奖，定期体检","8-13K","3-5年","本科","连锁客户维护,餐饮门店维护,人工智能,方案制作讲解,,","2024-12-19"
"销售技术支持","客户成功","【武汉】线上客户成功","湖北","武汉·洪山区·鲁巷","深圳市小满科技","互联网","D轮及以上","500-999人","补充医疗保险，节日福利，年终奖，晋升机会，商业保险，零食下午茶，学习机会，五险一金，股票期权，定期体检，带薪年假，员工旅游，新婚礼金，添丁生日福利，带薪病假","6-10K·16薪","3-5年","本科","客户成功,客户运营,线上运营,B端客户,实施培训,","2024-12-19"
"销售技术支持","客户成功","客户成功运营","黑龙江","七台河·桃山区·育才苑","七台河市桃山区佰...","培训/辅导机构","20-99人","无","","2-4K","经验不限","中专/中技","","2024-12-19"
"销售技术支持","客户成功","客户成功总监","上海","上海·徐汇区·龙华","问向科技","互联网","A轮","100-499人","带薪年假，五险一金，节日福利，年终奖，零食下午茶，股票期权","30-40K","10年以上","本科","客户成功,G端经验","2024-12-19"
"销售技术支持","客户成功","无考核 +面试就过","江西","南昌·青云谱区·洪城路","南昌恩品科技有限公司","批发/零售","未融资","20-99人","节日福利，团建聚餐，全勤奖，年终奖，员工旅游，绩效奖金，提供住宿，交通补助，生日福利","4-7K","经验不限","学历不限","无经验可教带","2024-12-19"
"销售技术支持","客户成功","高级客户成功经理","上海","上海·长宁区·中山公园","纷享销客","互联网","D轮及以上","1000-9999人","定期体检，补充医疗保险，股票期权，加班补助，五险一金，做自己的公司，“消”总，员工旅游，节日福利，带薪年假，年终奖","18-35K","3-5年","本科","客户成功,CRM,项目管理,二次销售","2024-12-19"
"销售技术支持","客户成功","阿里云商业","上海","上海·闵行区·虹桥","阿里云","互联网","不需要融资","10000人以上","定期体检，带薪年假，餐补，五险一金，绩效奖金，年终奖，免费班车，节日福利","16-25K·16薪","1-3年","本科","云","2024-12-19"
"销售技术支持","客户成功","客户成功主管","浙江","杭州·滨江区·长河","杭州名星企业管理","咨询","未融资","100-499人","绩效奖金，生日福利，通讯补贴，团建聚餐，入职即缴五险，零食下午茶，全勤奖，节日福利，保底工资，年终奖，底薪加提成","10-15K","3-5年","本科","二次开发","2024-12-19"
"数据","数据分析师","咨询顾问","北京","北京·海淀区·知春路","北京创智和宇","计算机软件","不需要融资","100-499人","带薪年假，通讯补贴，全勤奖，年终奖，交通补助，节日福利，餐补，五险一金","25-35K","5-10年","本科","临床医学,DRG,医保支付","2024-12-19"
"数据","数据分析师","数据质量专家","北京","北京·朝阳区·望京","高德地图","互联网","已上市","1000-9999人","补充医疗保险，员工旅游，定期体检，年终奖，五险一金，股票期权，餐补，免费班车，交通补助，带薪年假，节日福利","15-28K·16薪","3-5年","本科","SQL,相关分析","2024-12-19"
"数据","数据分析师","数据分析师","北京","北京·海淀区·上地","微博","互联网","已上市","1000-9999人","免费班车，餐补，定期体检，年终奖，带薪年假，五险一金，补充医疗保险，节日福利","8-13K","经验不限","硕士","Python,SQL,数据分析/挖掘经验,咨询","2024-12-19"
"数据","数据分析师","搜索策略部_垂直搜索策略组-数据科学工程师","北京","北京·海淀区·西北旺","百度","互联网","已上市","10000人以上","娱乐健身，交通补助，免费班车，补充医疗保险，通讯补贴，带薪年假，五险一金，节日福利，定期体检，餐补，员工旅游，住房补贴，年终奖，加班补助，零食下午茶","20-40K","1-3年","本科","Python,SQL,R,数学/统计相关专业,计算机相关专业,","2024-12-19"
"数据","数据分析师","数据分析师","北京","北京·通州区·次渠","京东集团","电子商务","已上市","10000人以上","包吃，零食下午茶，餐补，员工旅游，补充医疗保险，定期体检，五险一金，带薪年假，交通补助，免费班车，节日福利，年终奖，股票期权","25-35K","3-5年","本科","数据分析,数据挖掘,数据处理","2024-12-19"
"数据","数据分析师","数据分析（五险一金）","山西","吕梁","山西天融","环保","不需要融资","20-99人","年终奖，带薪年假，定期体检，绩效奖金，通讯补贴，补充医疗保险，节日福利，生日福利，五险一金","4-6K","3-5年","本科","R,Origin,AcrGIS,大气管控","2024-12-19"
"数据","数据分析师","数据分析师-跨境市场","江苏","南京·雨花台区·铁心桥","SHEIN","电子商务","D轮及以上","10000人以上","带薪年假，五险一金，节日福利，定期体检，年终奖，补充医疗保险，加班补助，零食下午茶","15-30K·14薪","3-5年","本科","电商/零售行业数据相关经验,SQL,数学/统计相关专业","2024-12-19"
"数据","数据分析师","数据开发","广东","深圳·福田区·市民中心","风相数能","互联网","20-99人","无","","15-20K","5-10年","本科","Power BI,SQL,Python","2024-12-19"
"数据","数据分析师","大数据分析预处理工程师","四川","成都·青羊区·太升路","智慧交通公司","生活服务(O2O)","100-499人","无","","11-16K","1-3年","硕士","数据仓库,MySQL,分布式技术,Hadoop,数据库开发","2024-12-19"
"数据","数据分析师","资深游戏数据分析师（我的世界）","广东","广州·天河区·珠江新城","网易游戏","游戏","已上市","10000人以上","员工旅游，年终奖，补充医疗保险，带薪年假，节日福利，包吃，交通补助，餐补，五险一金，股票期权，定期体检，免费班车","20-40K·13薪","3-5年","本科","Python,游戏,分析","2024-12-19"
"数据","数据分析师","数据分析编辑","广东","深圳·南山区·科技园","DataEye","互联网","B轮","100-499人","五险一金，节日福利，加班补助，员工旅游，年终奖，零食下午茶，生日福利，团建聚餐，带薪年假，定期体检","10-15K","3-5年","本科","编辑,娱乐,金融","2024-12-19"
"数据","数据分析师","分包业务经理","广东","深圳·南山区·科技园","腾讯","互联网","不需要融资","10000人以上","补充医疗保险，公仔周边活动，零食下午茶，包吃，餐补，节日福利，免费班车，交通补助，员工旅游，五险一金，住房补贴，股票期权，定期体检，带薪年假，免费早晚餐，年终奖，免费健身房","30-60K·16薪","5-10年","本科","Excel","2024-12-19"
"数据","数据分析师","反欺诈风控策略-保险方向","北京","北京·海淀区·中关村","字节跳动","互联网","D轮及以上","10000人以上","夜班补助，股票期权，年度体检，团建聚餐，家属自选保险，带薪年假，家庭关爱假，住房补贴，餐饮及下午茶，餐补，五险一金，节日礼品，免费健身设施，绩效奖金，零食下午茶，补充医疗保险，年终奖，意外险，就近租房补贴，定期体检","20-40K·15薪","经验不限","学历不限","Python,Hive,SQL,数学/统计相关专业,计算机相关专业,","2024-12-19"
"数据","数据分析师","供应链数据分析师","河南","郑州·金水区·CBD","白象食品","电子商务","未融资","1000-9999人","定期体检，五险一金，节日福利，带薪年假，通讯补贴，免费班车，员工旅游","8-13K","1-3年","本科","SQL,Python,Power BI,供应链,电商,生产","2024-12-19"
"数据","数据分析师","数据分析师","福建","厦门·思明区·观音山","褀临数据技术","计算机软件","未融资","20-99人","五险一金","9-14K·13薪","1-3年","本科","数据分析,MySQL","2024-12-19"
"数据","数据分析师","数据科学家","北京","北京·海淀区·马连洼","滴滴","移动互联网","D轮及以上","1000-9999人","五险一金，补充医疗保险，定期体检","15-30K","1-3年","本科","SQL","2024-12-19"
"数据","数据分析师","数据分析师","北京","北京·朝阳区·柳芳","HUAK华热科技","计算机软件","不需要融资","100-499人","","15-25K","5-10年","本科","数据分析,数据挖掘,数据库","2024-12-19"
"数据","数据分析师","数据分析师（双休 甲方）","湖北","武汉·洪山区·南湖","易佰网络","电子商务","已上市","1000-9999人","零食下午茶，绩效奖金，五险一金，夜班补助，团建聚餐，底薪加提成，员工旅游，宿舍有空调，俱乐部，带薪年假，股票期权，生日福利，企业年金，节日福利，全勤奖，专业培训，年终奖，节假日加班费，保底工资，意外险","7-12K","1-3年","本科","跨境电商,亚马逊,计算机相关专业,,,","2024-12-19"
"数据","数据分析师","数据分析","四川","成都·武侯区·新会展中心","乐狗科技","游戏","不需要融资","100-499人","节日福利，餐补，定期体检，补充医疗保险，五险一金，员工旅游，交通补助，年终奖，零食下午茶，带薪年假","20-40K·13薪","3-5年","本科","SQL,数据分析,游戏数据分析,游戏数据","2024-12-19"
"数据","数据分析师","数据分析","上海","上海·浦东新区·金桥","华为","计算机软件","不需要融资","10000人以上","节日福利，免费班车，保底工资，意外险，年终奖，生日福利，餐补，法定节假日三薪，员工旅游，零食下午茶，绩效奖金，带薪年假，五险一金，夜班补助，交通补助，股票期权，加班补助，定期体检，补充医疗保险，节假日加班费","12-24K·14薪","在校/应届","本科","SQL,Python,R,数学/统计相关专业,计算机相关专业,","2024-12-19"
"数据","数据分析师","数据分析","河南","许昌","河南汉歌","原材料及加工/模具","100-499人","无","","3-4K","经验不限","中专/中技","计算机相关专业,数据分析/挖掘经验,","2024-12-19"
"数据","数据分析师","数据分析师","广东","广州·海珠区·琶洲","蔻斯汀","电子商务","未融资","100-499人","零食下午茶，节日福利，年终奖，加班补助，全勤奖，五险一金，员工旅游，带薪年假","12-15K·13薪","3-5年","本科","SQL,Python,数学/统计相关专业,数据分析/挖掘经验,","2024-12-19"
"数据","数据分析师","数据分析助理","广东","广州·白云区·嘉禾","明通","物流/仓储","不需要融资","500-999人","五险一金，餐补，股票期权，定期体检，年终奖，带薪年假","5-10K","1-3年","大专","Excel","2024-12-19"
"数据","数据分析师","高级商业分析师（行业方向）-【电商】","北京","北京·海淀区·西北旺","快手","社交网络与媒体","已上市","10000人以上","带薪年假，补充医疗保险，节日福利，五险一金，定期体检，年终奖，股票期权","25-45K·16薪","3-5年","本科","SQL,Python,电商/零售行业数据相关经验","2024-12-19"
"数据","数据分析师","数据分析师","上海","上海·静安区·静安寺","毕马威","咨询","不需要融资","1000-9999人","五险一金","10-15K","3-5年","本科","ETL,数据分析,商业分析,SQL,Python","2024-12-19"
"数据","数据分析师","数据分析师","福建","厦门·思明区·莲前","神州鹰","互联网","D轮及以上","100-499人","生日福利，补充医疗保险，团建聚餐，底薪加提成，带薪年假，绩效奖金，五险一金，股票期权，节日福利","8-13K·13薪","经验不限","本科","数学/统计相关专业,数据分析/挖掘经验","2024-12-19"
"数据","数据分析师","服装商品数据分析","陕西","西安·新城区·长乐西路","纳纳服饰","批发/零售","未融资","20-99人","绩效奖金，五险一金","5-7K","1-3年","大专","数据分析/挖掘经验,电商/零售行业数据相关经验","2024-12-19"
"数据","数据分析师","电商数据分析师","广东","中山","昊燊创新","进出口贸易","不需要融资","20-99人","住房补贴，绩效奖金，年终奖，员工旅游，五险一金，团建聚餐，底薪加提成，意外险，生日福利，带薪年假，有无线网，股票期权，零食下午茶，工龄奖，节日福利，免费工装，餐补，保底工资","8-13K·13薪","经验不限","本科","SQL,Python,R,数学/统计相关专业,计算机相关专业,","2024-12-19"
"数据","数据分析师","数据分析实习生","江苏","徐州·云龙区·新城区","非凸徐州","互联网金融","不需要融资","20-99人","租房补贴，节日福利，定期体检，包吃，五险一金，带薪年假，团建聚餐，零食下午茶，生日福利，股票期权","100-150元/天","5天/周","3个月","经济/工商管理相关专业,计算机相关专业,","2024-12-19"
"数据","数据分析师","美团数据分析-排班师方向","河北","石家庄·桥西区·新石","美团","互联网","不需要融资","10000人以上","免费工装，员工旅游，补充医疗保险，法定节假日三薪，带薪年假，企业年金，定期体检，节假日加班费，绩效奖金，年终奖，夜班补助，意外险，加班补助，节日福利，交通补助，团建聚餐，底薪加提成，零食下午茶，保底工资，餐补","5-10K","经验不限","本科","数据分析","2024-12-19"
"数据","数据开发","数据开发","北京","北京·海淀区·上地","快手","社交网络与媒体","已上市","10000人以上","五险一金，股票期权，节日福利，定期体检，带薪年假，补充医疗保险，年终奖","35-65K·16薪","3-5年","本科","数仓建设经验,大数据开发经验,Spark,计算机相关专业,,","2024-12-19"
"数据","数据开发","数据研发技术专家","北京","北京·朝阳区·望京","美团闪购","生活服务(O2O)","已上市","1000-9999人","补充医疗保险，股票期权，定期体检，年终奖，五险一金，节日福利，员工旅游，免费班车，带薪年假，餐补","30-60K","3-5年","本科","Java,Hive,大数据开发经验,ETL开发经验,,","2024-12-19"
"数据","数据开发","报表工程师","北京","北京·海淀区·上地","致本科技","互联网","不需要融资","0-20人","零食下午茶，年终奖，员工旅游，五险一金，节日福利，定期体检","6-8K","1年以内","大专","FineReport（帆软）,BI,Kettle,大屏开发,驾驶舱开发","2024-12-19"
"数据","数据开发","数据开发","福建","福州·鼓楼区·铜盘","格睿祥发","通信/网络设备","0-20人","无","","10-15K","3-5年","本科","SQL,HIVE","2024-12-19"
"数据","数据开发","大数据开发工程师","广东","广州·天河区·珠江新城","联通广东联通省公司","运营商/增值服务","1000-9999人","无","","12-24K","3-5年","本科","Java,Python,Shell","2024-12-19"
"数据","数据开发","IT开发工程师（Tagetik）","上海","上海·徐汇区·田林","龙旗科技","通信/网络设备","已上市","10000人以上","五险一金，补充医疗保险，通讯补贴，交通补助，年终奖，定期体检，员工旅游，餐补，带薪年假，节日福利，加班补助","15-25K·14薪","5-10年","本科","FPM,ETL开发经验,Tagetik,计算机相关专业,SQL,sql","2024-12-19"
"数据","数据开发","数据开发","广东","深圳","合方圆科技|智能物联","通信/网络设备","未融资","20-99人","年终奖，零食下午茶，五险一金，餐补，股票期权，全勤奖，节日福利，定期体检，加班补助，交通补助，员工旅游，补充医疗保险","6-10K","1-3年","本科","Java,Shell,SQL","2024-12-19"
"数据","数据开发","大数据运维","上海","上海·闵行区·交大师大","九州未来","计算机软件","C轮","100-499人","五险一金，带薪年假，定期体检，补充医疗保险，年终奖，零食下午茶","15-20K","3-5年","大专","Java,Hbase,Storm,大数据开发经验,大数据架构设计经验,","2024-12-19"
"数据","数据开发","大数据开发工程师","四川","成都·郫都区·高新西","华为","计算机软件","不需要融资","10000人以上","交通补助，年终奖，生日福利，保底工资，带薪年假，免费班车，员工旅游，绩效奖金，法定节假日三薪，五险一金，夜班补助，定期体检，股票期权，补充医疗保险，加班补助，节日福利，意外险，零食下午茶，节假日加班费，餐补","15-30K","在校/应届","本科","Java,C++,Spark","2024-12-19"
"数据","数据开发","技术专家（大数据组件 南京/深圳）","广东","深圳·南山区·科技园","SHEIN","电子商务","D轮及以上","10000人以上","年终奖，补充医疗保险，定期体检，节日福利，五险一金，带薪年假，加班补助，零食下午茶","40-60K·14薪","经验不限","本科","Spark,大数据开发经验","2024-12-19"
"数据","数据开发","大数据分析工程师","广东","深圳·龙岗区·坂田","华为云计算","计算机服务","不需要融资","10000人以上","定期体检，员工旅游，生日福利，补充医疗保险，带薪年假，免费班车，年终奖，意外险，法定节假日三薪，住房补贴，交通补助，节假日加班费，节日福利，保底工资，绩效奖金，五险一金，团建聚餐，加班补助，夜班补助，零食下午茶","15-30K·14薪","经验不限","本科","Java,Python,SQL,计算机相关专业,大数据开发经验,","2024-12-19"
"数据","数据开发","大数据平台开发工程师","江苏","无锡·滨湖区·雪浪","宁德时代新能源科...","汽车研发/制造","已上市","10000人以上","包吃，包住，节日福利，带薪年假，餐补，加班补助，绩效奖金，员工旅游，股票期权，五险一金，免费班车，法定节假日三薪，年终奖，夜班补助，定期体检，住房补贴","15-30K","3-5年","本科","ETL开发经验,大数据开发经验,数仓建设经验","2024-12-19"
"数据","数据开发","华为云-OD-数据开发工程师","广东","深圳·龙岗区·坂田","华为","计算机软件","不需要融资","10000人以上","保底工资，加班补助，带薪年假，零食下午茶，生日福利，夜班补助，交通补助，餐补，五险一金，节日福利，定期体检，年终奖，节假日加班费，股票期权，绩效奖金，员工旅游，意外险，法定节假日三薪，免费班车，补充医疗保险","15-25K·16薪","1-3年","本科","Kafka,Flink,Spark,大数据开发经验,计算机相关专业,","2024-12-19"
"数据","数据开发","数据开发工程师","上海","上海·静安区·彭浦镇","浙江脉链品冠科技","通用设备","未融资","500-999人","餐补，五险一金","14-18K·14薪","3-5年","本科","SQL,Java,大数据开发经验,数仓建设经验","2024-12-19"
"数据","数据开发","大数据实习生","上海","上海·徐汇区·徐家汇","上海凯德商用房产...","房地产开发经营","10000人以上","无","","100-120元/天","3天/周","6个月","SQL,Hive,Spark,BI","2024-12-19"
"数据","数据开发","数仓BI项目交付工程师","广东","深圳·宝安区·桃源居","深圳诺诚信息技术","计算机软件","未融资","0-20人","五险一金","11-14K","3-5年","大专","计算机相关专业,数仓建设经验,项目交付实施经验","2024-12-19"
